F1-Score,Statistical Parity,Another_Info,Method,Data_Name,weighted_avg
0.8571257128166169,0.0317376954284915,eta = 1 ,Optimizer,German,1.819568889142577
0.8571257128166169,0.0317376954284915,eta = 10 ,Optimizer,German,1.819568889142577
0.8330130021960441,0.0227816489184642,best eta = 0.01 ,Optimizer,German,1.8160465730617639
0.8552132276449911,0.0741395978998524,eta = 0.01 ,Optimizer,German,1.7602675039042373
0.8552132276449911,0.0741395978998524,eta = 0.1 ,Optimizer,German,1.7602675039042373
0.8552132276449911,0.0741395978998524,eta = 1 ,Optimizer,German,1.7602675039042373
0.8552132276449911,0.0741395978998524,eta = 10 ,Optimizer,German,1.7602675039042373
0.8368517770359587,0.0769893160181092,best eta = 0.01 ,Optimizer,German,1.7443473207701294
0.8327692546272389,0.0484837359862068,eps = 0.1 ,Optimizer,German,1.7807000614182904
0.6782978423329389,0.1012405048320184,eta = 0.01 ,Optimizer,Compas,1.607362250128073
0.6781591111106307,0.1000101177867652,eta = 0.1 ,Optimizer,Compas,1.608955879418299
0.677891649182533,0.1000451758247595,eta = 1 ,Optimizer,Compas,1.6087328116753843
0.6778270059146541,0.0970795666491812,eta = 10 ,Optimizer,Compas,1.6127505100570494
0.673920559919004,0.0802742650996763,best eta = 0.01 ,Optimizer,Compas,1.6332004571343957
0.6766728807840781,0.0908246745657608,eta = 0.01 ,Optimizer,Compas,1.6205581990897064
0.6766728807840781,0.0908246745657608,eta = 0.1 ,Optimizer,Compas,1.6205581990897064
0.6766728807823112,0.090824674566421,eta = 1 ,Optimizer,Compas,1.6205581990876463
0.6766728807812181,0.0908246745648693,eta = 10 ,Optimizer,Compas,1.620558199089055
0.6729308078639236,0.088516699305948,best eta = 0.01 ,Optimizer,Compas,1.6212684459129012
0.6761610964796746,0.0924795719234101,eta = 0.01 ,Optimizer,Compas,1.617957594822411
0.6761610964796746,0.0924795719234101,eta = 0.1 ,Optimizer,Compas,1.617957594822411
0.6761610964796746,0.0924795719234101,eta = 1 ,Optimizer,Compas,1.617957594822411
0.6761610964796746,0.0924795719234101,eta = 10 ,Optimizer,Compas,1.617957594822411
0.6798943190765188,0.095151706365747,best eta = 0.01 ,Optimizer,Compas,1.6167430095295705
0.6800936651025913,0.0848341008944935,eta = 0.01 ,Optimizer,Compas,1.63099862020188
0.6800936651025913,0.0848341008944935,eta = 0.1 ,Optimizer,Compas,1.63099862020188
0.6800936651025913,0.0848341008944935,eta = 1 ,Optimizer,Compas,1.63099862020188
0.6800936651025913,0.0848341008944935,eta = 10 ,Optimizer,Compas,1.63099862020188
0.6745931635222511,0.0690379791917568,best eta = 0.01 ,Optimizer,Compas,1.649023549664975
0.670980439679039,0.1017787324956402,eta = 0.01 ,Optimizer,Compas,1.6018356572851227
0.6709153192752684,0.1022601325103418,eta = 0.1 ,Optimizer,Compas,1.6011339798143704
0.6641317319970099,0.1007232112924681,eta = 1 ,Optimizer,Compas,1.5987977495845862
0.6582612734757278,0.0985535199943593,eta = 10 ,Optimizer,Compas,1.597925506861686
0.6895165409080752,0.104838070617134,best eta = 0.01 ,Optimizer,Compas,1.609780478187487
0.6781710782579544,0.0875637441160524,eps = 0.1 ,Optimizer,Compas,1.6260031880858659
0.6988146551724137,0.2588321859247929,0.1,PrejudiceRemover,Adult,1.405043965598625
0.6885157096424702,0.2060255135646356,1.0,PrejudiceRemover,Adult,1.470596587062629
0.6569222283507998,0.0347009895335033,25.0,PrejudiceRemover,Adult,1.6844651238346382
0.700626959247649,0.2562672524826608,0.1,PrejudiceRemover,Adult,1.4097417172256952
0.6993929796780153,0.2076585900581439,1.0,PrejudiceRemover,Adult,1.4754807740703577
0.64192849404117,0.011514195661165,25.0,PrejudiceRemover,Adult,1.7063941425052909
0.6928267933016746,0.2958069741181043,0.1,PrejudiceRemover,Adult,1.350504855982166
0.6933404940923739,0.210356115515669,1.0,PrejudiceRemover,Adult,1.4678260099702367
0.6375661375661376,0.0183113355585862,25.0,PrejudiceRemover,Adult,1.6942331833621562
0.694650205761317,0.2530704238384527,0.1,PrejudiceRemover,Adult,1.4102060803463992
0.6877172653534184,0.1766447800595178,1.0,PrejudiceRemover,Adult,1.510297094777264
0.6477595008508223,0.0278549329092236,25.0,PrejudiceRemover,Adult,1.6878399556634904
0.6957232361754291,0.2443740989155645,0.1,PrejudiceRemover,Adult,1.4228139935761464
0.6885512750949538,0.1941745544202762,1.0,PrejudiceRemover,Adult,1.4868442013071004
0.6399176954732511,0.0231931298188428,25.0,PrejudiceRemover,Adult,1.6890891101977772
0.8514056224899599,-0.0563725490196078,0.1,PrejudiceRemover,German,1.7820988113119538
0.8548387096774193,-0.0465686274509803,1.0,PrejudiceRemover,German,1.7977678781934794
0.8376068376068376,-0.0625,25.0,PrejudiceRemover,German,1.7646778871445872
0.8160000000000001,-0.0360205831903944,0.1,PrejudiceRemover,German,1.786785879691908
0.8049792531120332,-0.1119210977701543,1.0,PrejudiceRemover,German,1.675661862875282
0.8132780082987553,-0.144082332761578,25.0,PrejudiceRemover,German,1.6370642298627298
0.8458149779735683,-0.0085030208100246,0.1,PrejudiceRemover,German,1.8439742340121255
0.8458149779735683,-0.0085030208100246,1.0,PrejudiceRemover,German,1.8439742340121255
0.8407079646017699,0.0342358469456254,25.0,PrejudiceRemover,German,1.8054022983315727
0.8487394957983193,-0.0634166494525925,0.1,PrejudiceRemover,German,1.770710054286563
0.8392857142857143,-0.1134063210080561,1.0,PrejudiceRemover,German,1.6960844794379142
0.8458149779735684,-0.0805618673827721,25.0,PrejudiceRemover,German,1.745323416329767
0.8333333333333333,-0.1552920116357127,0.1,PrejudiceRemover,German,1.6348454152867284
0.8333333333333333,-0.1552920116357127,1.0,PrejudiceRemover,German,1.6348454152867284
0.8305084745762712,-0.1185947639292906,25.0,PrejudiceRemover,German,1.683236032714365
0.6378269617706238,0.1663753033606186,0.1,PrejudiceRemover,Compas,1.4916997017492464
0.6378269617706238,0.161614084159434,1.0,PrejudiceRemover,Compas,1.4982179599465604
0.6317829457364341,-0.056383941425692,25.0,PrejudiceRemover,Compas,1.6383250975597834
0.6798748696558915,0.2220424016831202,0.1,PrejudiceRemover,Compas,1.443012942722318
0.6791666666666667,0.2190483897070723,1.0,PrejudiceRemover,Compas,1.4466482714147362
0.6659707724425887,0.1313723903544263,25.0,PrejudiceRemover,Compas,1.5580418417903699
0.6839378238341968,0.223938621559692,0.1,PrejudiceRemover,Compas,1.44307644072332
0.6942307692307692,0.1810200561262583,1.0,PrejudiceRemover,Compas,1.508570740203075
0.6538796861377507,-0.1141680183311448,25.0,PrejudiceRemover,Compas,1.5736807199549927
0.6770186335403727,0.2323130907468256,0.1,PrejudiceRemover,Compas,1.4270824451444786
0.6819085487077536,0.2151332603139832,1.0,PrejudiceRemover,Compas,1.4538029561702155
0.6659574468085105,0.2120197963571457,25.0,PrejudiceRemover,Compas,1.4476242947314293
0.6903846153846154,0.1416268935463789,0.1,PrejudiceRemover,Compas,1.5599836417834274
0.6883988494726749,0.1465449263332642,1.0,PrejudiceRemover,Compas,1.5519508807806794
0.6779059449866903,-0.0856505499066195,25.0,PrejudiceRemover,Compas,1.6284488629503864
0.69547419,0.34528932,Test No Change,RejectClass,Adult,1.2844948776524814
0.2991371,0.04357827,Test with Change,RejectClass,Adult,1.438116923402802
0.67011468,0.36585118,Test No Change,RejectClass,Adult,1.2397455073474983
0.31968426,0.0469978,Test with Change,RejectClass,Adult,1.4468850063510028
0.66636872,0.36483386,Test No Change,RejectClass,Adult,1.2386862623389567
0.35175396,0.0542635,Test with Change,RejectClass,Adult,1.4579298554714453
0.6693858,0.32310118,Test No Change,RejectClass,Adult,1.2977944941917796
0.31552419,0.03919432,Test with Change,RejectClass,Adult,1.4548451634898556
0.67507612,0.36786724,Test No Change,RejectClass,Adult,1.2402330611102204
0.30843841,0.0348715,Test with Change,RejectClass,Adult,1.4561251100616346
0.74611399,-0.18347141,Test No Change,RejectClass,German,1.5391758893206964
0.74611399,-0.18347141,Test with Change,RejectClass,German,1.5391758893206964
0.68639053,-0.09313725,Test No Change,RejectClass,German,1.6237530793424706
0.68639053,-0.09313725,Test with Change,RejectClass,German,1.6237530793424706
0.7839196,-0.02151706,Test No Change,RejectClass,German,1.7856428333073215
0.75510204,0.10432515,Test with Change,RejectClass,German,1.6534128936264434
0.74556213,-0.07301587,Test No Change,RejectClass,German,1.6900317525542166
0.74074074,0.02539683,Test with Change,RejectClass,German,1.7520677789345847
0.81516588,-0.01295133,Test No Change,RejectClass,German,1.8178224209923786
0.81516588,-0.01295133,Test with Change,RejectClass,German,1.8178224209923786
